sample,video_path,audio_path,label,class_name,is_labeled
02-19-23-0041-01,intel_robotic_welding_dataset/excessive_penetration_3_02-19-23_Fe410/02-19-23-0041-01/02-19-23-0041-01.avi,intel_robotic_welding_dataset/excessive_penetration_3_02-19-23_Fe410/02-19-23-0041-01/02-19-23-0041-01.flac,1,Excessive Penetration,1
02-19-23-0042-01,intel_robotic_welding_dataset/excessive_penetration_3_02-19-23_Fe410/02-19-23-0042-01/02-19-23-0042-01.avi,intel_robotic_welding_dataset/excessive_penetration_3_02-19-23_Fe410/02-19-23-0042-01/02-19-23-0042-01.flac,1,Excessive Penetration,1
02-19-23-0055-01,intel_robotic_welding_dataset/excessive_penetration_3_02-19-23_Fe410/02-19-23-0055-01/02-19-23-0055-01.avi,intel_robotic_welding_dataset/excessive_penetration_3_02-19-23_Fe410/02-19-23-0055-01/02-19-23-0055-01.flac,1,Excessive Penetration,1
02-19-23-0056-01,intel_robotic_welding_dataset/excessive_penetration_3_02-19-23_Fe410/02-19-23-0056-01/02-19-23-0056-01.avi,intel_robotic_welding_dataset/excessive_penetration_3_02-19-23_Fe410/02-19-23-0056-01/02-19-23-0056-01.flac,1,Excessive Penetration,1
02-23-23-0067-01,intel_robotic_welding_dataset/excessive_penetration_4_02-23-23_Fe410/02-23-23-0067-01/02-23-23-0067-01.avi,intel_robotic_welding_dataset/excessive_penetration_4_02-23-23_Fe410/02-23-23-0067-01/02-23-23-0067-01.flac,1,Excessive Penetration,1
02-23-23-0072-01,intel_robotic_welding_dataset/excessive_penetration_4_02-23-23_Fe410/02-23-23-0072-01/02-23-23-0072-01.avi,intel_robotic_welding_dataset/excessive_penetration_4_02-23-23_Fe410/02-23-23-0072-01/02-23-23-0072-01.flac,1,Excessive Penetration,1
02-23-23-0073-01,intel_robotic_welding_dataset/excessive_penetration_4_02-23-23_Fe410/02-23-23-0073-01/02-23-23-0073-01.avi,intel_robotic_welding_dataset/excessive_penetration_4_02-23-23_Fe410/02-23-23-0073-01/02-23-23-0073-01.flac,1,Excessive Penetration,1
02-23-23-0084-01,intel_robotic_welding_dataset/excessive_penetration_5_02-23-23_Fe410/02-23-23-0084-01/02-23-23-0084-01.avi,intel_robotic_welding_dataset/excessive_penetration_5_02-23-23_Fe410/02-23-23-0084-01/02-23-23-0084-01.flac,1,Excessive Penetration,1
02-23-23-0091-01,intel_robotic_welding_dataset/excessive_penetration_5_02-23-23_Fe410/02-23-23-0091-01/02-23-23-0091-01.avi,intel_robotic_welding_dataset/excessive_penetration_5_02-23-23_Fe410/02-23-23-0091-01/02-23-23-0091-01.flac,1,Excessive Penetration,1
02-23-23-0093-01,intel_robotic_welding_dataset/excessive_penetration_5_02-23-23_Fe410/02-23-23-0093-01/02-23-23-0093-01.avi,intel_robotic_welding_dataset/excessive_penetration_5_02-23-23_Fe410/02-23-23-0093-01/02-23-23-0093-01.flac,1,Excessive Penetration,1
02-23-23-0100-01,intel_robotic_welding_dataset/excessive_penetration_5_02-23-23_Fe410/02-23-23-0100-01/02-23-23-0100-01.avi,intel_robotic_welding_dataset/excessive_penetration_5_02-23-23_Fe410/02-23-23-0100-01/02-23-23-0100-01.flac,1,Excessive Penetration,1
02-23-23-0102-01,intel_robotic_welding_dataset/excessive_penetration_6_02-23-23_Fe410/02-23-23-0102-01/02-23-23-0102-01.avi,intel_robotic_welding_dataset/excessive_penetration_6_02-23-23_Fe410/02-23-23-0102-01/02-23-23-0102-01.flac,1,Excessive Penetration,1
02-23-23-0113-01,intel_robotic_welding_dataset/excessive_penetration_6_02-23-23_Fe410/02-23-23-0113-01/02-23-23-0113-01.avi,intel_robotic_welding_dataset/excessive_penetration_6_02-23-23_Fe410/02-23-23-0113-01/02-23-23-0113-01.flac,1,Excessive Penetration,1
02-23-23-0132-01,intel_robotic_welding_dataset/excessive_penetration_7_02-23-23_Fe410/02-23-23-0132-01/02-23-23-0132-01.avi,intel_robotic_welding_dataset/excessive_penetration_7_02-23-23_Fe410/02-23-23-0132-01/02-23-23-0132-01.flac,1,Excessive Penetration,1
02-23-23-0134-01,intel_robotic_welding_dataset/excessive_penetration_7_02-23-23_Fe410/02-23-23-0134-01/02-23-23-0134-01.avi,intel_robotic_welding_dataset/excessive_penetration_7_02-23-23_Fe410/02-23-23-0134-01/02-23-23-0134-01.flac,1,Excessive Penetration,1
11-07-22-0161-01,intel_robotic_welding_dataset/excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0161-01/11-07-22-0161-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0161-01/11-07-22-0161-01.flac,1,Excessive Penetration,1
11-07-22-0174-01,intel_robotic_welding_dataset/excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0174-01/11-07-22-0174-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0174-01/11-07-22-0174-01.flac,1,Excessive Penetration,1
11-07-22-0179-01,intel_robotic_welding_dataset/excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0179-01/11-07-22-0179-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0179-01/11-07-22-0179-01.flac,1,Excessive Penetration,1
11-27-22-0186-01,intel_robotic_welding_dataset/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0186-01/11-27-22-0186-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0186-01/11-27-22-0186-01.flac,1,Excessive Penetration,1
11-27-22-0193-01,intel_robotic_welding_dataset/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0193-01/11-27-22-0193-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0193-01/11-27-22-0193-01.flac,1,Excessive Penetration,1
11-27-22-0196-01,intel_robotic_welding_dataset/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0196-01/11-27-22-0196-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0196-01/11-27-22-0196-01.flac,1,Excessive Penetration,1
11-27-22-0206-01,intel_robotic_welding_dataset/excessive_penetration_weld_12_11-27-22_butt/11-27-22-0206-01/11-27-22-0206-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_12_11-27-22_butt/11-27-22-0206-01/11-27-22-0206-01.flac,1,Excessive Penetration,1
11-27-22-0209-01,intel_robotic_welding_dataset/excessive_penetration_weld_12_11-27-22_butt/11-27-22-0209-01/11-27-22-0209-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_12_11-27-22_butt/11-27-22-0209-01/11-27-22-0209-01.flac,1,Excessive Penetration,1
11-27-22-0224-01,intel_robotic_welding_dataset/excessive_penetration_weld_13_11-27-22_butt/11-27-22-0224-01/11-27-22-0224-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_13_11-27-22_butt/11-27-22-0224-01/11-27-22-0224-01.flac,1,Excessive Penetration,1
11-27-22-0226-01,intel_robotic_welding_dataset/excessive_penetration_weld_13_11-27-22_butt/11-27-22-0226-01/11-27-22-0226-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_13_11-27-22_butt/11-27-22-0226-01/11-27-22-0226-01.flac,1,Excessive Penetration,1
11-27-22-0237-01,intel_robotic_welding_dataset/excessive_penetration_weld_13_11-27-22_butt/11-27-22-0237-01/11-27-22-0237-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_13_11-27-22_butt/11-27-22-0237-01/11-27-22-0237-01.flac,1,Excessive Penetration,1
11-27-22-0247-01,intel_robotic_welding_dataset/excessive_penetration_weld_14_11-27-22_butt/11-27-22-0247-01/11-27-22-0247-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_14_11-27-22_butt/11-27-22-0247-01/11-27-22-0247-01.flac,1,Excessive Penetration,1
12-23-22-0261-01,intel_robotic_welding_dataset/excessive_penetration_weld_15_12-23-22_butt_BSK46/12-23-22-0261-01/12-23-22-0261-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_15_12-23-22_butt_BSK46/12-23-22-0261-01/12-23-22-0261-01.flac,1,Excessive Penetration,1
12-23-22-0286-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0286-01/12-23-22-0286-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0286-01/12-23-22-0286-01.flac,1,Excessive Penetration,1
09-09-22-0002-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0002-01/09-09-22-0002-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0002-01/09-09-22-0002-01.flac,1,Excessive Penetration,1
09-09-22-0010-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0010-01/09-09-22-0010-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0010-01/09-09-22-0010-01.flac,1,Excessive Penetration,1
09-09-22-0012-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0012-01/09-09-22-0012-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0012-01/09-09-22-0012-01.flac,1,Excessive Penetration,1
09-09-22-0013-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0013-01/09-09-22-0013-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0013-01/09-09-22-0013-01.flac,1,Excessive Penetration,1
09-09-22-0019-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0019-01/09-09-22-0019-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0019-01/09-09-22-0019-01.flac,1,Excessive Penetration,1
10-02-22-0001-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0001-01/10-02-22-0001-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0001-01/10-02-22-0001-01.flac,1,Excessive Penetration,1
10-02-22-0010-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0010-01/10-02-22-0010-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0010-01/10-02-22-0010-01.flac,1,Excessive Penetration,1
10-02-22-0012-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0012-01/10-02-22-0012-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0012-01/10-02-22-0012-01.flac,1,Excessive Penetration,1
10-02-22-0013-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0013-01/10-02-22-0013-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0013-01/10-02-22-0013-01.flac,1,Excessive Penetration,1
10-02-22-0020-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0020-01/10-02-22-0020-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0020-01/10-02-22-0020-01.flac,1,Excessive Penetration,1
10-02-22-0023-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0023-01/10-02-22-0023-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0023-01/10-02-22-0023-01.flac,1,Excessive Penetration,1
10-02-22-0027-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0027-01/10-02-22-0027-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0027-01/10-02-22-0027-01.flac,1,Excessive Penetration,1
10-02-22-0028-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0028-01/10-02-22-0028-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0028-01/10-02-22-0028-01.flac,1,Excessive Penetration,1
10-02-22-0029-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0029-01/10-02-22-0029-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0029-01/10-02-22-0029-01.flac,1,Excessive Penetration,1
10-02-22-0045-01,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0045-01/10-02-22-0045-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0045-01/10-02-22-0045-01.flac,1,Excessive Penetration,1
10-02-22-0055-01,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0055-01/10-02-22-0055-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0055-01/10-02-22-0055-01.flac,1,Excessive Penetration,1
10-02-22-0060-01,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0060-01/10-02-22-0060-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0060-01/10-02-22-0060-01.flac,1,Excessive Penetration,1
11-07-22-0081-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0081-01/11-07-22-0081-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0081-01/11-07-22-0081-01.flac,1,Excessive Penetration,1
11-07-22-0093-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0093-01/11-07-22-0093-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0093-01/11-07-22-0093-01.flac,1,Excessive Penetration,1
11-07-22-0099-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0099-01/11-07-22-0099-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0099-01/11-07-22-0099-01.flac,1,Excessive Penetration,1
11-07-22-0115-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0115-01/11-07-22-0115-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0115-01/11-07-22-0115-01.flac,1,Excessive Penetration,1
11-07-22-0116-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0116-01/11-07-22-0116-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0116-01/11-07-22-0116-01.flac,1,Excessive Penetration,1
11-07-22-0128-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0128-01/11-07-22-0128-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0128-01/11-07-22-0128-01.flac,1,Excessive Penetration,1
11-07-22-0135-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0135-01/11-07-22-0135-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0135-01/11-07-22-0135-01.flac,1,Excessive Penetration,1
11-07-22-0146-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0146-01/11-07-22-0146-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0146-01/11-07-22-0146-01.flac,1,Excessive Penetration,1
08-11-22-0004-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0004-00/08-11-22-0004-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0004-00/08-11-22-0004-00.flac,0,Good,1
08-11-22-0007-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0007-00/08-11-22-0007-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0007-00/08-11-22-0007-00.flac,0,Good,1
08-11-22-0011-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0011-00/08-11-22-0011-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0011-00/08-11-22-0011-00.flac,0,Good,1
08-11-22-0012-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0012-00/08-11-22-0012-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0012-00/08-11-22-0012-00.flac,0,Good,1
08-17-22-0007-00,intel_robotic_welding_dataset/good_weld_08_17_22_plane_plate/08-17-22-0007-00/08-17-22-0007-00.avi,intel_robotic_welding_dataset/good_weld_08_17_22_plane_plate/08-17-22-0007-00/08-17-22-0007-00.flac,0,Good,1
08-17-22-0008-00,intel_robotic_welding_dataset/good_weld_08_17_22_plane_plate/08-17-22-0008-00/08-17-22-0008-00.avi,intel_robotic_welding_dataset/good_weld_08_17_22_plane_plate/08-17-22-0008-00/08-17-22-0008-00.flac,0,Good,1
08-17-22-0012-00,intel_robotic_welding_dataset/good_weld_08_17_22_plane_plate/08-17-22-0012-00/08-17-22-0012-00.avi,intel_robotic_welding_dataset/good_weld_08_17_22_plane_plate/08-17-22-0012-00/08-17-22-0012-00.flac,0,Good,1
09-30-22-0067-00,intel_robotic_welding_dataset/good_weld_10_09-29-22_butt/09-30-22-0067-00/09-30-22-0067-00.avi,intel_robotic_welding_dataset/good_weld_10_09-29-22_butt/09-30-22-0067-00/09-30-22-0067-00.flac,0,Good,1
10-20-22-0087-00,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0087-00/10-20-22-0087-00.avi,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0087-00/10-20-22-0087-00.flac,0,Good,1
10-20-22-0090-00,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0090-00/10-20-22-0090-00.avi,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0090-00/10-20-22-0090-00.flac,0,Good,1
10-20-22-0091-00,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0091-00/10-20-22-0091-00.avi,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0091-00/10-20-22-0091-00.flac,0,Good,1
10-20-22-0098-00,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0098-00/10-20-22-0098-00.avi,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0098-00/10-20-22-0098-00.flac,0,Good,1
10-20-22-0099-00,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0099-00/10-20-22-0099-00.avi,intel_robotic_welding_dataset/good_weld_11_10-20-22_Plane_Plate/10-20-22-0099-00/10-20-22-0099-00.flac,0,Good,1
10-20-22-0102-00,intel_robotic_welding_dataset/good_weld_12_10-20-22_Plane_Plate/10-20-22-0102-00/10-20-22-0102-00.avi,intel_robotic_welding_dataset/good_weld_12_10-20-22_Plane_Plate/10-20-22-0102-00/10-20-22-0102-00.flac,0,Good,1
10-20-22-0117-00,intel_robotic_welding_dataset/good_weld_12_10-20-22_Plane_Plate/10-20-22-0117-00/10-20-22-0117-00.avi,intel_robotic_welding_dataset/good_weld_12_10-20-22_Plane_Plate/10-20-22-0117-00/10-20-22-0117-00.flac,0,Good,1
10-20-22-0119-00,intel_robotic_welding_dataset/good_weld_12_10-20-22_Plane_Plate/10-20-22-0119-00/10-20-22-0119-00.avi,intel_robotic_welding_dataset/good_weld_12_10-20-22_Plane_Plate/10-20-22-0119-00/10-20-22-0119-00.flac,0,Good,1
10-20-22-0132-00,intel_robotic_welding_dataset/good_weld_13_10-20-22_Plane_Plate/10-20-22-0132-00/10-20-22-0132-00.avi,intel_robotic_welding_dataset/good_weld_13_10-20-22_Plane_Plate/10-20-22-0132-00/10-20-22-0132-00.flac,0,Good,1
10-20-22-0138-00,intel_robotic_welding_dataset/good_weld_13_10-20-22_Plane_Plate/10-20-22-0138-00/10-20-22-0138-00.avi,intel_robotic_welding_dataset/good_weld_13_10-20-22_Plane_Plate/10-20-22-0138-00/10-20-22-0138-00.flac,0,Good,1
10-21-22-0142-00,intel_robotic_welding_dataset/good_weld_14_10-21-22_Plane_Plate/10-21-22-0142-00/10-21-22-0142-00.avi,intel_robotic_welding_dataset/good_weld_14_10-21-22_Plane_Plate/10-21-22-0142-00/10-21-22-0142-00.flac,0,Good,1
10-21-22-0158-00,intel_robotic_welding_dataset/good_weld_14_10-21-22_Plane_Plate/10-21-22-0158-00/10-21-22-0158-00.avi,intel_robotic_welding_dataset/good_weld_14_10-21-22_Plane_Plate/10-21-22-0158-00/10-21-22-0158-00.flac,0,Good,1
10-21-22-0164-00,intel_robotic_welding_dataset/good_weld_15_10-21-22_Plane_Plate/10-21-22-0164-00/10-21-22-0164-00.avi,intel_robotic_welding_dataset/good_weld_15_10-21-22_Plane_Plate/10-21-22-0164-00/10-21-22-0164-00.flac,0,Good,1
10-21-22-0169-00,intel_robotic_welding_dataset/good_weld_15_10-21-22_Plane_Plate/10-21-22-0169-00/10-21-22-0169-00.avi,intel_robotic_welding_dataset/good_weld_15_10-21-22_Plane_Plate/10-21-22-0169-00/10-21-22-0169-00.flac,0,Good,1
11-18-22-0184-00,intel_robotic_welding_dataset/good_weld_16_11-18-22_plane_plate/11-18-22-0184-00/11-18-22-0184-00.avi,intel_robotic_welding_dataset/good_weld_16_11-18-22_plane_plate/11-18-22-0184-00/11-18-22-0184-00.flac,0,Good,1
11-18-22-0197-00,intel_robotic_welding_dataset/good_weld_16_11-18-22_plane_plate/11-18-22-0197-00/11-18-22-0197-00.avi,intel_robotic_welding_dataset/good_weld_16_11-18-22_plane_plate/11-18-22-0197-00/11-18-22-0197-00.flac,0,Good,1
11-18-22-0200-00,intel_robotic_welding_dataset/good_weld_16_11-18-22_plane_plate/11-18-22-0200-00/11-18-22-0200-00.avi,intel_robotic_welding_dataset/good_weld_16_11-18-22_plane_plate/11-18-22-0200-00/11-18-22-0200-00.flac,0,Good,1
11-18-22-0213-00,intel_robotic_welding_dataset/good_weld_17_11-18-22_plane_plate/11-18-22-0213-00/11-18-22-0213-00.avi,intel_robotic_welding_dataset/good_weld_17_11-18-22_plane_plate/11-18-22-0213-00/11-18-22-0213-00.flac,0,Good,1
11-18-22-0218-00,intel_robotic_welding_dataset/good_weld_17_11-18-22_plane_plate/11-18-22-0218-00/11-18-22-0218-00.avi,intel_robotic_welding_dataset/good_weld_17_11-18-22_plane_plate/11-18-22-0218-00/11-18-22-0218-00.flac,0,Good,1
11-20-22-0231-00,intel_robotic_welding_dataset/good_weld_18_11-18-22_plane_plate/11-20-22-0231-00/11-20-22-0231-00.avi,intel_robotic_welding_dataset/good_weld_18_11-18-22_plane_plate/11-20-22-0231-00/11-20-22-0231-00.flac,0,Good,1
11-20-22-0235-00,intel_robotic_welding_dataset/good_weld_18_11-18-22_plane_plate/11-20-22-0235-00/11-20-22-0235-00.avi,intel_robotic_welding_dataset/good_weld_18_11-18-22_plane_plate/11-20-22-0235-00/11-20-22-0235-00.flac,0,Good,1
11-20-22-0245-00,intel_robotic_welding_dataset/good_weld_19_11-20-22_plane_plate/11-20-22-0245-00/11-20-22-0245-00.avi,intel_robotic_welding_dataset/good_weld_19_11-20-22_plane_plate/11-20-22-0245-00/11-20-22-0245-00.flac,0,Good,1
11-20-22-0249-00,intel_robotic_welding_dataset/good_weld_19_11-20-22_plane_plate/11-20-22-0249-00/11-20-22-0249-00.avi,intel_robotic_welding_dataset/good_weld_19_11-20-22_plane_plate/11-20-22-0249-00/11-20-22-0249-00.flac,0,Good,1
11-20-22-0252-00,intel_robotic_welding_dataset/good_weld_19_11-20-22_plane_plate/11-20-22-0252-00/11-20-22-0252-00.avi,intel_robotic_welding_dataset/good_weld_19_11-20-22_plane_plate/11-20-22-0252-00/11-20-22-0252-00.flac,0,Good,1
11-20-22-0260-00,intel_robotic_welding_dataset/good_weld_19_11-20-22_plane_plate/11-20-22-0260-00/11-20-22-0260-00.avi,intel_robotic_welding_dataset/good_weld_19_11-20-22_plane_plate/11-20-22-0260-00/11-20-22-0260-00.flac,0,Good,1
02-09-23-0018-00,intel_robotic_welding_dataset/good_weld_1_02-09-23_Fe410/02-09-23-0018-00/02-09-23-0018-00.avi,intel_robotic_welding_dataset/good_weld_1_02-09-23_Fe410/02-09-23-0018-00/02-09-23-0018-00.flac,0,Good,1
03-19-23-0003-00,intel_robotic_welding_dataset/good_weld_1_03-19-23_BSK46/03-19-23-0003-00/03-19-23-0003-00.avi,intel_robotic_welding_dataset/good_weld_1_03-19-23_BSK46/03-19-23-0003-00/03-19-23-0003-00.flac,0,Good,1
11-20-22-0268-00,intel_robotic_welding_dataset/good_weld_20_11-20-22_plane_plate/11-20-22-0268-00/11-20-22-0268-00.avi,intel_robotic_welding_dataset/good_weld_20_11-20-22_plane_plate/11-20-22-0268-00/11-20-22-0268-00.flac,0,Good,1
11-20-22-0273-00,intel_robotic_welding_dataset/good_weld_20_11-20-22_plane_plate/11-20-22-0273-00/11-20-22-0273-00.avi,intel_robotic_welding_dataset/good_weld_20_11-20-22_plane_plate/11-20-22-0273-00/11-20-22-0273-00.flac,0,Good,1
11-20-22-0274-00,intel_robotic_welding_dataset/good_weld_20_11-20-22_plane_plate/11-20-22-0274-00/11-20-22-0274-00.avi,intel_robotic_welding_dataset/good_weld_20_11-20-22_plane_plate/11-20-22-0274-00/11-20-22-0274-00.flac,0,Good,1
12-13-22-0281-00,intel_robotic_welding_dataset/good_weld_21_12-13-22_butt/12-13-22-0281-00/12-13-22-0281-00.avi,intel_robotic_welding_dataset/good_weld_21_12-13-22_butt/12-13-22-0281-00/12-13-22-0281-00.flac,0,Good,1
12-13-22-0289-00,intel_robotic_welding_dataset/good_weld_21_12-13-22_butt/12-13-22-0289-00/12-13-22-0289-00.avi,intel_robotic_welding_dataset/good_weld_21_12-13-22_butt/12-13-22-0289-00/12-13-22-0289-00.flac,0,Good,1
12-13-22-0290-00,intel_robotic_welding_dataset/good_weld_21_12-13-22_butt/12-13-22-0290-00/12-13-22-0290-00.avi,intel_robotic_welding_dataset/good_weld_21_12-13-22_butt/12-13-22-0290-00/12-13-22-0290-00.flac,0,Good,1
12-13-22-0295-00,intel_robotic_welding_dataset/good_weld_21_12-13-22_butt/12-13-22-0295-00/12-13-22-0295-00.avi,intel_robotic_welding_dataset/good_weld_21_12-13-22_butt/12-13-22-0295-00/12-13-22-0295-00.flac,0,Good,1
12-13-22-0307-00,intel_robotic_welding_dataset/good_weld_22_12-13-22_butt/12-13-22-0307-00/12-13-22-0307-00.avi,intel_robotic_welding_dataset/good_weld_22_12-13-22_butt/12-13-22-0307-00/12-13-22-0307-00.flac,0,Good,1
12-13-22-0318-00,intel_robotic_welding_dataset/good_weld_22_12-13-22_butt/12-13-22-0318-00/12-13-22-0318-00.avi,intel_robotic_welding_dataset/good_weld_22_12-13-22_butt/12-13-22-0318-00/12-13-22-0318-00.flac,0,Good,1
12-13-22-0352-00,intel_robotic_welding_dataset/good_weld_24_12-13-22_butt/12-13-22-0352-00/12-13-22-0352-00.avi,intel_robotic_welding_dataset/good_weld_24_12-13-22_butt/12-13-22-0352-00/12-13-22-0352-00.flac,0,Good,1
