sample,video_path,audio_path,label,class_name,is_labeled
12-23-22-0274-01,intel_robotic_welding_dataset/excessive_penetration_weld_15_12-23-22_butt_BSK46/12-23-22-0274-01/12-23-22-0274-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_15_12-23-22_butt_BSK46/12-23-22-0274-01/12-23-22-0274-01.flac,1,Excessive Penetration,0
12-23-22-0276-01,intel_robotic_welding_dataset/excessive_penetration_weld_15_12-23-22_butt_BSK46/12-23-22-0276-01/12-23-22-0276-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_15_12-23-22_butt_BSK46/12-23-22-0276-01/12-23-22-0276-01.flac,1,Excessive Penetration,0
12-23-22-0283-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0283-01/12-23-22-0283-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0283-01/12-23-22-0283-01.flac,1,Excessive Penetration,0
12-23-22-0284-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0284-01/12-23-22-0284-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0284-01/12-23-22-0284-01.flac,1,Excessive Penetration,0
12-23-22-0285-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0285-01/12-23-22-0285-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0285-01/12-23-22-0285-01.flac,1,Excessive Penetration,0
12-23-22-0289-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0289-01/12-23-22-0289-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0289-01/12-23-22-0289-01.flac,1,Excessive Penetration,0
12-23-22-0290-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0290-01/12-23-22-0290-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0290-01/12-23-22-0290-01.flac,1,Excessive Penetration,0
12-23-22-0291-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0291-01/12-23-22-0291-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0291-01/12-23-22-0291-01.flac,1,Excessive Penetration,0
12-23-22-0292-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0292-01/12-23-22-0292-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0292-01/12-23-22-0292-01.flac,1,Excessive Penetration,0
12-23-22-0293-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0293-01/12-23-22-0293-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0293-01/12-23-22-0293-01.flac,1,Excessive Penetration,0
12-23-22-0295-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0295-01/12-23-22-0295-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0295-01/12-23-22-0295-01.flac,1,Excessive Penetration,0
12-23-22-0296-01,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0296-01/12-23-22-0296-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0296-01/12-23-22-0296-01.flac,1,Excessive Penetration,0
09-09-22-0001-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0001-01/09-09-22-0001-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0001-01/09-09-22-0001-01.flac,1,Excessive Penetration,0
09-09-22-0003-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0003-01/09-09-22-0003-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0003-01/09-09-22-0003-01.flac,1,Excessive Penetration,0
09-09-22-0004-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0004-01/09-09-22-0004-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0004-01/09-09-22-0004-01.flac,1,Excessive Penetration,0
09-09-22-0007-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0007-01/09-09-22-0007-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0007-01/09-09-22-0007-01.flac,1,Excessive Penetration,0
09-09-22-0009-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0009-01/09-09-22-0009-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0009-01/09-09-22-0009-01.flac,1,Excessive Penetration,0
09-09-22-0011-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0011-01/09-09-22-0011-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0011-01/09-09-22-0011-01.flac,1,Excessive Penetration,0
09-09-22-0014-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0014-01/09-09-22-0014-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0014-01/09-09-22-0014-01.flac,1,Excessive Penetration,0
09-09-22-0015-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0015-01/09-09-22-0015-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0015-01/09-09-22-0015-01.flac,1,Excessive Penetration,0
09-09-22-0018-01,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0018-01/09-09-22-0018-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0018-01/09-09-22-0018-01.flac,1,Excessive Penetration,0
10-02-22-0006-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0006-01/10-02-22-0006-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0006-01/10-02-22-0006-01.flac,1,Excessive Penetration,0
10-02-22-0008-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0008-01/10-02-22-0008-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0008-01/10-02-22-0008-01.flac,1,Excessive Penetration,0
10-02-22-0009-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0009-01/10-02-22-0009-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0009-01/10-02-22-0009-01.flac,1,Excessive Penetration,0
10-02-22-0014-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0014-01/10-02-22-0014-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0014-01/10-02-22-0014-01.flac,1,Excessive Penetration,0
10-02-22-0019-01,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0019-01/10-02-22-0019-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0019-01/10-02-22-0019-01.flac,1,Excessive Penetration,0
10-02-22-0021-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0021-01/10-02-22-0021-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0021-01/10-02-22-0021-01.flac,1,Excessive Penetration,0
10-02-22-0024-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0024-01/10-02-22-0024-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0024-01/10-02-22-0024-01.flac,1,Excessive Penetration,0
10-02-22-0025-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0025-01/10-02-22-0025-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0025-01/10-02-22-0025-01.flac,1,Excessive Penetration,0
10-02-22-0030-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0030-01/10-02-22-0030-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0030-01/10-02-22-0030-01.flac,1,Excessive Penetration,0
10-02-22-0032-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0032-01/10-02-22-0032-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0032-01/10-02-22-0032-01.flac,1,Excessive Penetration,0
10-02-22-0033-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0033-01/10-02-22-0033-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0033-01/10-02-22-0033-01.flac,1,Excessive Penetration,0
10-02-22-0036-01,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0036-01/10-02-22-0036-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0036-01/10-02-22-0036-01.flac,1,Excessive Penetration,0
10-02-22-0041-01,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0041-01/10-02-22-0041-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0041-01/10-02-22-0041-01.flac,1,Excessive Penetration,0
10-02-22-0043-01,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0043-01/10-02-22-0043-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0043-01/10-02-22-0043-01.flac,1,Excessive Penetration,0
10-02-22-0044-01,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0044-01/10-02-22-0044-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0044-01/10-02-22-0044-01.flac,1,Excessive Penetration,0
10-02-22-0051-01,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0051-01/10-02-22-0051-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0051-01/10-02-22-0051-01.flac,1,Excessive Penetration,0
10-02-22-0058-01,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0058-01/10-02-22-0058-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_4_10-02-22_butt/10-02-22-0058-01/10-02-22-0058-01.flac,1,Excessive Penetration,0
10-02-22-0062-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0062-01/10-02-22-0062-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0062-01/10-02-22-0062-01.flac,1,Excessive Penetration,0
10-02-22-0064-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0064-01/10-02-22-0064-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0064-01/10-02-22-0064-01.flac,1,Excessive Penetration,0
10-02-22-0065-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0065-01/10-02-22-0065-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0065-01/10-02-22-0065-01.flac,1,Excessive Penetration,0
10-02-22-0066-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0066-01/10-02-22-0066-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0066-01/10-02-22-0066-01.flac,1,Excessive Penetration,0
10-02-22-0068-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0068-01/10-02-22-0068-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0068-01/10-02-22-0068-01.flac,1,Excessive Penetration,0
10-02-22-0069-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0069-01/10-02-22-0069-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0069-01/10-02-22-0069-01.flac,1,Excessive Penetration,0
10-02-22-0075-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0075-01/10-02-22-0075-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0075-01/10-02-22-0075-01.flac,1,Excessive Penetration,0
10-02-22-0076-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0076-01/10-02-22-0076-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0076-01/10-02-22-0076-01.flac,1,Excessive Penetration,0
10-02-22-0080-01,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0080-01/10-02-22-0080-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_5_10-02-22_butt/10-02-22-0080-01/10-02-22-0080-01.flac,1,Excessive Penetration,0
11-07-22-0082-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0082-01/11-07-22-0082-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0082-01/11-07-22-0082-01.flac,1,Excessive Penetration,0
11-07-22-0086-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0086-01/11-07-22-0086-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0086-01/11-07-22-0086-01.flac,1,Excessive Penetration,0
11-07-22-0087-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0087-01/11-07-22-0087-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0087-01/11-07-22-0087-01.flac,1,Excessive Penetration,0
11-07-22-0089-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0089-01/11-07-22-0089-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0089-01/11-07-22-0089-01.flac,1,Excessive Penetration,0
11-07-22-0091-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0091-01/11-07-22-0091-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0091-01/11-07-22-0091-01.flac,1,Excessive Penetration,0
11-07-22-0094-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0094-01/11-07-22-0094-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0094-01/11-07-22-0094-01.flac,1,Excessive Penetration,0
11-07-22-0097-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0097-01/11-07-22-0097-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0097-01/11-07-22-0097-01.flac,1,Excessive Penetration,0
11-07-22-0100-01,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0100-01/11-07-22-0100-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0100-01/11-07-22-0100-01.flac,1,Excessive Penetration,0
11-07-22-0102-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0102-01/11-07-22-0102-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0102-01/11-07-22-0102-01.flac,1,Excessive Penetration,0
11-07-22-0106-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0106-01/11-07-22-0106-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0106-01/11-07-22-0106-01.flac,1,Excessive Penetration,0
11-07-22-0107-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0107-01/11-07-22-0107-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0107-01/11-07-22-0107-01.flac,1,Excessive Penetration,0
11-07-22-0108-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0108-01/11-07-22-0108-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0108-01/11-07-22-0108-01.flac,1,Excessive Penetration,0
11-07-22-0109-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0109-01/11-07-22-0109-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0109-01/11-07-22-0109-01.flac,1,Excessive Penetration,0
11-07-22-0110-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0110-01/11-07-22-0110-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0110-01/11-07-22-0110-01.flac,1,Excessive Penetration,0
11-07-22-0112-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0112-01/11-07-22-0112-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0112-01/11-07-22-0112-01.flac,1,Excessive Penetration,0
11-07-22-0113-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0113-01/11-07-22-0113-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0113-01/11-07-22-0113-01.flac,1,Excessive Penetration,0
11-07-22-0117-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0117-01/11-07-22-0117-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0117-01/11-07-22-0117-01.flac,1,Excessive Penetration,0
11-07-22-0120-01,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0120-01/11-07-22-0120-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0120-01/11-07-22-0120-01.flac,1,Excessive Penetration,0
11-07-22-0121-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0121-01/11-07-22-0121-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0121-01/11-07-22-0121-01.flac,1,Excessive Penetration,0
11-07-22-0122-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0122-01/11-07-22-0122-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0122-01/11-07-22-0122-01.flac,1,Excessive Penetration,0
11-07-22-0123-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0123-01/11-07-22-0123-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0123-01/11-07-22-0123-01.flac,1,Excessive Penetration,0
11-07-22-0130-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0130-01/11-07-22-0130-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0130-01/11-07-22-0130-01.flac,1,Excessive Penetration,0
11-07-22-0132-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0132-01/11-07-22-0132-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0132-01/11-07-22-0132-01.flac,1,Excessive Penetration,0
11-07-22-0134-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0134-01/11-07-22-0134-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0134-01/11-07-22-0134-01.flac,1,Excessive Penetration,0
11-07-22-0139-01,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0139-01/11-07-22-0139-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0139-01/11-07-22-0139-01.flac,1,Excessive Penetration,0
11-07-22-0141-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0141-01/11-07-22-0141-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0141-01/11-07-22-0141-01.flac,1,Excessive Penetration,0
11-07-22-0145-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0145-01/11-07-22-0145-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0145-01/11-07-22-0145-01.flac,1,Excessive Penetration,0
11-07-22-0147-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0147-01/11-07-22-0147-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0147-01/11-07-22-0147-01.flac,1,Excessive Penetration,0
11-07-22-0148-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0148-01/11-07-22-0148-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0148-01/11-07-22-0148-01.flac,1,Excessive Penetration,0
11-07-22-0149-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0149-01/11-07-22-0149-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0149-01/11-07-22-0149-01.flac,1,Excessive Penetration,0
11-07-22-0150-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0150-01/11-07-22-0150-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0150-01/11-07-22-0150-01.flac,1,Excessive Penetration,0
11-07-22-0155-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0155-01/11-07-22-0155-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0155-01/11-07-22-0155-01.flac,1,Excessive Penetration,0
11-07-22-0156-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0156-01/11-07-22-0156-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0156-01/11-07-22-0156-01.flac,1,Excessive Penetration,0
11-07-22-0158-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0158-01/11-07-22-0158-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0158-01/11-07-22-0158-01.flac,1,Excessive Penetration,0
11-07-22-0159-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0159-01/11-07-22-0159-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0159-01/11-07-22-0159-01.flac,1,Excessive Penetration,0
11-07-22-0160-01,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0160-01/11-07-22-0160-01.avi,intel_robotic_welding_dataset/excessive_penetration_weld_9_11-07-22_butt/11-07-22-0160-01/11-07-22-0160-01.flac,1,Excessive Penetration,0
04-04-23-0001-00,intel_robotic_welding_dataset/good_plane_04_04_23/04-04-23-0001-00/04-04-23-0001-00.avi,intel_robotic_welding_dataset/good_plane_04_04_23/04-04-23-0001-00/04-04-23-0001-00.flac,0,Good,0
04-04-23-0002-00,intel_robotic_welding_dataset/good_plane_04_04_23/04-04-23-0002-00/04-04-23-0002-00.avi,intel_robotic_welding_dataset/good_plane_04_04_23/04-04-23-0002-00/04-04-23-0002-00.flac,0,Good,0
08-11-22-0002-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0002-00/08-11-22-0002-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0002-00/08-11-22-0002-00.flac,0,Good,0
08-11-22-0003-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0003-00/08-11-22-0003-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0003-00/08-11-22-0003-00.flac,0,Good,0
08-11-22-0005-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0005-00/08-11-22-0005-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0005-00/08-11-22-0005-00.flac,0,Good,0
08-11-22-0006-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0006-00/08-11-22-0006-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0006-00/08-11-22-0006-00.flac,0,Good,0
08-11-22-0008-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0008-00/08-11-22-0008-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0008-00/08-11-22-0008-00.flac,0,Good,0
08-11-22-0009-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0009-00/08-11-22-0009-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0009-00/08-11-22-0009-00.flac,0,Good,0
08-11-22-0013-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0013-00/08-11-22-0013-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0013-00/08-11-22-0013-00.flac,0,Good,0
08-11-22-0014-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0014-00/08-11-22-0014-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0014-00/08-11-22-0014-00.flac,0,Good,0
08-11-22-0016-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0016-00/08-11-22-0016-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0016-00/08-11-22-0016-00.flac,0,Good,0
08-11-22-0018-00,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0018-00/08-11-22-0018-00.avi,intel_robotic_welding_dataset/good_weld_08_11_22_butt_joint/08-11-22-0018-00/08-11-22-0018-00.flac,0,Good,0
